1182.06,160,35.13,45,2195.625,25489,1,0,0,2.059712033
2380.5,311.5,64.67,129.5,2076.083467,20853,1,0,0,1.793506929
2229.3,153,76.5,88,5000,12994,1,0,0,2.239495152
875.01,80.51,39.78,51,4941.001118,23120,1,0,0,1.669550173
754.29,162.3,46.37,60.83,2857.054837,18524.652,1,0,0,1.921763497
491.5546,67.5,26.61,46.86,3942.222222,12470.43,1,0,0,2.67593018
2057.2,365.48,96.61,151,2643.373098,9470,1,0,0,1.953537487
2212.76,156.3,93.82,96.73,6002.559181,17003,1,0,0,1.834970299
960.68,68,35.71,37.52,5251.470588,14425,1,0,0,2.398613518
1300.8,957,53.09,85.97,554.754441,3012,1,0,0,5.843293493
35371.3,16410,1865,1469.05,1137,22366,1,0,0,5.222212287
781,1518,81.45,109,536.5612648,4394.808,1,0,0,0
1901.36,170.08,44.78,49,2632.878645,33087,1,0,0,2.986067035
1749,86.9,37.05,72,4263.521289,16359,1,0,0,1.956109787
3624.2,332.07,79.25,105.11,2386.545006,22651,1,0,0,1.898370933
433.4321,48,36.12,48,7525,2687,1,0,0,1.89802754
2410.9,580,66.92,78.9,1153.793103,17991,1,0,0,3.196042466
831.7,252.93,31.04,40.55,1227.217017,9429,1,0,0,2.757450419
7057.35,560,97.28,114.18,1737.142857,27314.06,1,0,0,2.330228461
2909.1,282.6,55.57,92.32,1966.383581,18427,1,0,0,3.001031096
1251.9,51.22,33.7,49.71,6579.461148,20189,1,0,0,1.926791817
1374.93,87.2,36.67,54.85,4205.275229,20296,1,0,0,2.399487584
7002,1523,441.49,444.04,2898.818122,13735,1,0,0,3.866035675
1021.9886,130.2,127.33,125.2,9779.569892,12750,1,0,0,4.407843137
251.2,61.1,9.58,18.03,1567.92144,7772,1,0,0,0.386001029
416.38,35.9,20.97,25.22,5841.225627,12612.799,1,0,0,2.617404749
1698.2,2460.08,956.08,1194.31,3886.377679,5283.86,1,0,0,7.683208866
1159.37,120,28.39,41.28,2365.833333,27929.33,1,0,0,0
10751.02,557.33,192.15,161.25,3447.688084,5308.802,1,0,0,10.26376572
9392.3,758.57,313.37,301.28,4131.062394,11659.142,1,0,0,5.768263222
1510.92,135.25,82.44,101.83,6095.378928,19256,1,0,0,3.920855837
2705,338.87,102.49,144.53,3024.463659,18660,1,0,0,1.371918542
3474.34,328.24,190.01,190.47,5788.752133,44022,1,0,0,3.396029258
322.6589,52.33,28.02,44.1,5354.481177,9578,1,0,0,2.777197745
1250.44,139.44,41.91,64.78,3005.593804,13961.6,1,0,0,2.592826037
23628.6,2202.03,1352.36,1324.17,6141.42405,8984,1,0,0,11.46482636
2105.56,612.63,97.65,128.13,1593.947407,14580,1,0,0,4.732510288
5249.4,467.3,492.61,445.75,10541.62208,25762.5,1,0,0,3.404949054
487.73,147,25.04,33.78,1703.401361,12000.074,1,0,0,2.635442081
3486,556,217.88,187.69,3918.705036,18621,1,0,0,2.862359701
1560.45,131.64,57.37,56.73,4358.097843,20914,1,0,0,2.720665583
9409.4,1126.61,438.59,480.5,3893.006453,19037,1,0,0,2.526658612
1080.03,41.21,34.52,41.21,8376.60762,16561.544,1,0,0,3.976682367
988.69,130.42,49.04,64.15,3760.159485,4582,1,0,0,1.680488869
3372.68,189,142.98,137.85,7565.079365,21143,1,0,0,3.145249019
2211.99,38.85,37.67,33.63,9696.267696,23883,1,0,0,2.872335971
1507.4,240.5,32.1,51.46,1334.719335,28839,1,0,0,1.754568466
3122.43,640.69,94.35,125.15,1472.63107,8065.31,1,0,0,4.557667343
1616.64,65,62.6,65,9631,20818,1,0,0,3.444134883
1077.9,210,74.64,89.48,3554.285714,4397,1,0,0,2.024107346
1296.2,469.02,119.84,106.28,2555.11492,8604,1,0,0,2.219897722
818,461.8,41.11,71.01,890.2122131,7362,1,0,0,4.781309427
1767.19,233.8,67.14,85.42,2871.685201,7909.5,1,0,0,2.278778684
2085.41,230,49.7,59.8,2160.869565,29913,1,0,0,2.567445592
5370.32,293,90.09,155.17,3074.744027,8288,1,0,0,5.055501931
3146.64,566,127.19,158.01,2247.173145,9538.2,1,0,0,5.126438951
2761.11,140,80.91,113.3,5779.285714,8107,1,0,0,2.960404589
1362.4,142.59,50.28,47.87,3526.193983,9652,1,0,0,4.444674679
1460,237,64.11,103.15,2705.063291,16087,1,0,0,3.885124635
2033.77,248.7,58.17,65.7,2338.962606,15936.645,1,0,0,0
2516.48,93.87,91.03,93.87,9697.453926,24441,1,0,0,0
926.11,198.5,49.46,101,2491.687657,5429,1,0,0,3.665500092
3121.05,554,82.89,154.48,1496.209386,24221,1,0,0,2.84463895
2364.14,192.25,102.5,138.15,5331.59948,9512,1,0,0,4.846509672
6475.88,1782.6,406.71,446.13,2281.555032,20367,1,0,0,5.145578632
3196,292,64.07,71.37,292,11477,1,0,0,3.415526706
472.51,28.08,19.6,24,6980.05698,8756,1,0,0,1.404751028
1476.61,266.13,38.69,41.58,1453.800774,15680.5,1,0,0,2.669557731
3139.29,718.5,110.2,223,1533.75087,12103,1,0,0,2.924894654
410.3836,46.3,43.16,46.3,9321.814255,4977.031,1,0,0,3.535400925
759.26,35.18,19.64,22.5,5582.717453,18389,1,0,0,0.364348252
1452.6,60,61.7,54,10283.33333,19167,1,0,0,3.459070277
1620.1,166.12,60.77,79.5,3658.198892,24486,1,0,0,1.478395818
2678.96,200,47.73,73.69,2387,14752,1,0,0,4.677331887
1640.58,62.2,52.05,52.1,8368,15100,1,0,0,2.046357616
5034.85,331.42,238.81,255.51,7206,19756,1,0,0,2.632111764
1578.44,106.82,61.95,68.49,5799,5430,1,0,0,2.320441989
1512.1,50.2,28.13,33.32,5603.585657,17452,1,0,0,3.059821224
2111,175.84,76.1,100.3,4327.797998,7333,1,0,0,2.931951452
5596.18,428.4,291.5,355.67,6804.388422,11965,1,0,0,3.585457585
14030.15,4226.41,671.35,822.97,1588.463968,10178,1,0,0,5.118883867
1991.57,344.72,37.58,49.46,1090,14837,1,0,0,7.022983083
3814.98,640.77,160.47,159.8,2504,40149,1,0,0,1.972651872
1433.3,278.93,64.87,90.21,2325.673108,12707,1,0,0,2.415991186
11985.12,1380.8,327.38,354.79,2370.94438,11375,1,0,0,4.984615385
2372.64,260.03,90.88,73.4,3495,14762,1,0,0,3.06191573
930.02,85.7,47.1,52.08,5495.915986,10028,1,0,0,1.176705225
2595.39,248.2,80.54,98.5,3245,6554,1,0,0,4.012816601
1581.49,153.56,61.64,64,4014,6979,1,0,0,3.123656684
875.28,50,22.91,26.5,4582,24088,1,0,0,0.954832282
1698.2,311.03,56.18,82.89,1806.256631,23338.9,1,0,0,3.299212902
2637.59,124.28,79.31,102.89,6381.557773,26100,1,0,0,3.030651341
9946.66,539,136.56,226,2534,17740,1,0,0,3.680947012
1443.82,73,48.9,61.2,6699,10134,1,0,0,3.108348135
677.86,188,62.09,51.63,3302.66,1950.5,1,0,0,5.178159446
5995.04,397.84,335.66,397.84,8437,2201.9,1,0,0,5.749579908
1076.27,283.16,31.9,34.16,1126.57155,5542.847,1,0,0,3.774901238
832.01,40,24.18,26,6045,14025,1,0,0,3.215686275
2911.2,103,96.48,69,9367,24884,1,0,0,2.053528372
38155.32,6340.5,2428.14,1237.85,3830,13045,1,0,0,6.477577616
2513.1,93.96,76.46,81.83,8137.505321,26775,1,0,0,2.543417367
1316.35,241.95,63.64,105.08,2630.295516,16917,1,0,0,4.072826151
2152.48,83,69.58,78,8383,22585,1,0,0,2.576931592
5780.74,684,153.02,242.31,2237.134503,10221.85,1,0,0,4.310570004
26927.09,1997.47,1343.88,960.45,6727.910807,735,1,0,0,57.95918367
6470,1610,569.15,563,3535.093168,13128.2,1,0,0,4.971740223
2012.72,410.5,75.32,114.9,1834.835566,31991,1,0,0,1.647338314
1061.7,176,44.02,49.7,2501.136364,10287,1,0,0,4.403616215
796.1686,118.11,57.91,62.95,4903.056473,7207.38,1,0,0,0
3099,359.32,85.83,100.16,2388.678615,12064,1,0,0,2.047413793
1978.8,164.51,58.78,89.68,3573.035074,19186,1,0,0,1.871156051
1162.23,236.61,50.48,80.29,2133.468577,10903,1,0,0,2.934972026
1345.73,261.52,61.65,85.04,2357.372285,9106,1,0,0,3.942455524
5134.05,750.28,107.57,143,1433.731407,13111,1,0,0,3.401723743
4028.51,1000,385,340,3850,7621,1,0,0,3.765909986
14104.28,2639.78,1303.84,1151.05,4939,16132,1,0,0,8.027522936
3212,75.63,46.05,62.5,6089,22407,1,0,0,3.927344134
369.15,55,41.23,48.85,7496.363636,4143,1,0,0,5.648081101
960.2,205.6,53.17,81.32,2586.089494,4637,1,0,0,3.083890446
1836.53,267,55.29,68.26,2070.786517,19897,1,0,0,1.99527567
6606.11,849.26,229.72,268.04,2704.943127,14904.47,1,0,0,3.439773437
3413.2587,842.09,349.75,487.88,4153.35653,2950,1,0,0,9.389830508
3618.3,721.7,163.56,182.91,2266.315644,10918,1,0,0,2.527935519
580.1885,60,20.65,56.48,3441.666667,9901.002,1,0,0,4.654801605
9399.98,942.53,637.81,700.69,6766.999459,13386,1,0,0,4.26565068
568.09,83.63,20.66,37.77,2470.405357,7616,1,0,0,3.243172269
2210.48,138,102.94,73.5,7459.42029,17038,1,0,0,3.12243221
2257.6,118.41,82,80.04,6925,7944,1,0,0,3.587613293
4812.84,374.3,154.92,206,4138.925995,30988.6,1,0,0,2.255668213
1001.6,183,32.55,36.76,1778.688525,17517,1,0,0,5.086487412
2918.18,140,79.06,126.36,5647,13540,1,0,0,1.986706056
971.58,230,48.73,82,2118.695652,4878,1,0,0,2.62402624
2758.47,259.51,63.35,103.21,2441,26824,1,0,0,2.206978825
3395.7,190,57.88,112,3046,10019,1,0,0,2.804671125
1561.3,131.77,35.96,63,2728.997496,12621,1,0,0,2.820695666
1672.27,62.06,41.52,41,6690.29971,18289,1,0,0,4.603860244
718.9,68.93,61.26,62.2,8887.276948,5713,1,0,0,4.936110625
2687.57,115,72,88.3,6260.869565,27562,1,0,0,2.833611494
1792.46,109.66,66.92,82.2,6102.498632,16287,1,0,0,2.658562043
941.26,101,34.12,49.54,3378.217822,5081,1,0,0,1.987797678
2016.86,100,57.51,67.96,5751,23099,1,0,0,2.129962336
4149.12,179,59.28,78.38,3311.731844,29488,1,0,0,3.889717851
1949.71,102.02,42.35,38.42,4151.146834,17369,1,0,0,2.573550579
3780.41,167,92.8,114,5556.886228,20644,1,0,0,2.359038946
1562.9,88.9,57,66,6411.698538,15959,1,0,0,3.778432233
552.1,55.2,28.65,38.89,5190,9057,1,0,0,1.799712929
1551.06,407.45,109.02,100.94,2675.665726,22304,1,0,0,5.568507891
4741.83,91.51,53,68.67,5791.716752,12596,1,0,0,4.723721816
11574.22,1199.84,384.75,377.95,3207,16239,1,0,0,4.267504157
1652.1,76.2,77.14,59.3,10123.35958,12079,1,0,0,3.162513453
1194.2,61,32.7,46.95,5360.655738,21141,1,0,0,2.199517525
11589.72,762.41,670.41,580.75,8793.300193,13827,1,0,0,4.563535112
23605.77,7659.78,1540.88,1515.41,2012,174284,1,0,0,1.855018246
1371.6,578.7,62.29,66.79,1076.378089,1907.1,1,0,0,2.197053117
3198.49,100,44.63,77.52,4463,24038,1,0,0,2.134120975
3435.89,761.69,299.49,152.85,3931.914558,1463.42,1,0,0,11.47859125
3003.13,864,116.47,145.82,1348,13906,1,0,0,3.516467712
2742.06,185,51.55,95.08,2786.486486,21769,1,0,0,2.682713951
1428.49,778.32,117.42,128,1508.633981,6621,1,0,0,3.564416251
3483.32,531.51,116,155.27,2182.46129,39432,1,0,0,3.243558531
1182.06,160,35.13,45,2195.625,25489,0,1,0,7.316881792
2380.5,311.5,64.67,129.5,2076.083467,20853,0,1,0,11.74411356
2229.3,153,76.5,88,5000,12994,0,1,0,23.68785593
875.01,80.51,39.78,51,4941.001118,23120,0,1,0,21.14619377
754.29,162.3,46.37,60.83,2857.054837,18524.652,0,1,0,6.986009778
491.5546,67.5,26.61,46.86,3942.222222,12470.43,0,1,0,23.8570763
2057.2,365.48,96.61,151,2643.373098,9470,0,1,0,22.52375924
2212.76,156.3,93.82,96.73,6002.559181,17003,0,1,0,16.0501088
960.68,68,35.71,37.52,5251.470588,14425,0,1,0,8.83882149
1300.8,957,53.09,85.97,554.754441,3012,0,1,0,14.44223108
35371.3,16410,1865,1469.05,1137,22366,0,1,0,42.81945811
781,1518,81.45,109,536.5612648,4394.808,0,1,0,45.33153667
1901.36,170.08,44.78,49,2632.878645,33087,0,1,0,8.027321909
1749,86.9,37.05,72,4263.521289,16359,0,1,0,13.90060517
3624.2,332.07,79.25,105.11,2386.545006,22651,0,1,0,9.664032493
433.4321,48,36.12,48,7525,2687,0,1,0,24.7860067
2410.9,580,66.92,78.9,1153.793103,17991,0,1,0,11.52798622
831.7,252.93,31.04,40.55,1227.217017,9429,0,1,0,16.01442359
7057.35,560,97.28,114.18,1737.142857,27314.06,0,1,0,23.25791186
2909.1,282.6,55.57,92.32,1966.383581,18427,0,1,0,17.79996744
1251.9,51.22,33.7,49.71,6579.461148,20189,0,1,0,6.756154341
1374.93,87.2,36.67,54.85,4205.275229,20296,0,1,0,11.17954277
7002,1523,441.49,444.04,2898.818122,13735,0,1,0,43.34910812
1021.9886,130.2,127.33,125.2,9779.569892,12750,0,1,0,29.35686275
251.2,61.1,9.58,18.03,1567.92144,7772,0,1,0,14.64230571
416.38,35.9,20.97,25.22,5841.225627,12612.799,0,1,0,14.37167912
1698.2,2460.08,956.08,1194.31,3886.377679,5283.86,0,1,0,83.02169247
1159.37,120,28.39,41.28,2365.833333,27929.33,0,1,0,11.47442491
10751.02,557.33,192.15,161.25,3447.688084,5308.802,0,1,0,53.83097731
9392.3,758.57,313.37,301.28,4131.062394,11659.142,0,1,0,18.46535534
1510.92,135.25,82.44,101.83,6095.378928,19256,0,1,0,14.40070627
2705,338.87,102.49,144.53,3024.463659,18660,0,1,0,15.16613076
3474.34,328.24,190.01,190.47,5788.752133,44022,0,1,0,13.14115669
322.6589,52.33,28.02,44.1,5354.481177,9578,0,1,0,25.91355189
1250.44,139.44,41.91,64.78,3005.593804,13961.6,0,1,0,7.439691726
23628.6,2202.03,1352.36,1324.17,6141.42405,8984,0,1,0,37.75601069
2105.56,612.63,97.65,128.13,1593.947407,14580,0,1,0,17.79835391
5249.4,467.3,492.61,445.75,10541.62208,25762.5,0,1,0,24.28374575
487.73,147,25.04,33.78,1703.401361,12000.074,0,1,0,14.72530086
3486,556,217.88,187.69,3918.705036,18621,0,1,0,27.69990871
1560.45,131.64,57.37,56.73,4358.097843,20914,0,1,0,9.955054031
9409.4,1126.61,438.59,480.5,3893.006453,19037,0,1,0,20.99070232
1080.03,41.21,34.52,41.21,8376.60762,16561.544,0,1,0,17.33775547
988.69,130.42,49.04,64.15,3760.159485,4582,0,1,0,17.41597556
3372.68,189,142.98,137.85,7565.079365,21143,0,1,0,7.283734569
2211.99,38.85,37.67,33.63,9696.267696,23883,0,1,0,9.889879831
1507.4,240.5,32.1,51.46,1334.719335,28839,0,1,0,25.24706127
3122.43,640.69,94.35,125.15,1472.63107,8065.31,0,1,0,23.42712183
1616.64,65,62.6,65,9631,20818,0,1,0,10.43327889
1077.9,210,74.64,89.48,3554.285714,4397,0,1,0,25.79031158
1296.2,469.02,119.84,106.28,2555.11492,8604,0,1,0,18.0381218
818,461.8,41.11,71.01,890.2122131,7362,0,1,0,21.24422711
1767.19,233.8,67.14,85.42,2871.685201,7909.5,0,1,0,15.10709906
2085.41,230,49.7,59.8,2160.869565,29913,0,1,0,13.56266506
5370.32,293,90.09,155.17,3074.744027,8288,0,1,0,38.53764479
3146.64,566,127.19,158.01,2247.173145,9538.2,0,1,0,35.4316328
2761.11,140,80.91,113.3,5779.285714,8107,0,1,0,34.43937338
1362.4,142.59,50.28,47.87,3526.193983,9652,0,1,0,25.41442188
1460,237,64.11,103.15,2705.063291,16087,0,1,0,27.00938646
2033.77,248.7,58.17,65.7,2338.962606,15936.645,0,1,0,19.59167692
2516.48,93.87,91.03,93.87,9697.453926,24441,0,1,0,14.16472321
926.11,198.5,49.46,101,2491.687657,5429,0,1,0,20.57469147
3121.05,554,82.89,154.48,1496.209386,24221,0,1,0,13.45526609
2364.14,192.25,102.5,138.15,5331.59948,9512,0,1,0,16.69470143
6475.88,1782.6,406.71,446.13,2281.555032,20367,0,1,0,9.083321059
3196,292,64.07,71.37,292,11477,0,1,0,25.23307485
472.51,28.08,19.6,24,6980.05698,8756,0,1,0,11.69483783
1476.61,266.13,38.69,41.58,1453.800774,15680.5,0,1,0,11.2171168
3139.29,718.5,110.2,223,1533.75087,12103,0,1,0,29.24894654
410.3836,46.3,43.16,46.3,9321.814255,4977.031,0,1,0,15.42110146
759.26,35.18,19.64,22.5,5582.717453,18389,0,1,0,7.466420142
1452.6,60,61.7,54,10283.33333,19167,0,1,0,29.48818281
1620.1,166.12,60.77,79.5,3658.198892,24486,0,1,0,15.26586621
2678.96,200,47.73,73.69,2387,14752,0,1,0,20.75650759
1640.58,62.2,52.05,52.1,8368,15100,0,1,0,8.350993377
5034.85,331.42,238.81,255.51,7206,19756,0,1,0,21.73516906
1578.44,106.82,61.95,68.49,5799,5430,0,1,0,21.10497238
1512.1,50.2,28.13,33.32,5603.585657,17452,0,1,0,26.36374055
2111,175.84,76.1,100.3,4327.797998,7333,0,1,0,24.792036
